transaction_datetime,customer_id,location,product_name,category,size_cm,weight_kg,quantity,unit_price,discount,total_amount,payment_method,day_of_year,cost_price,profit,transaction_month,transaction_year
2020-07-23 10:22:00,23,3,Medium Axe,Hand Tools,55,3.0,4,63.23,0,253,Cash,205,20,173.0,7,2020
2020-07-23 17:13:00,66,5,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Mobile Payment,205,48,439.0,7,2020
2020-07-23 16:23:00,46,11,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Mobile Payment,205,48,439.0,7,2020
2020-07-23 15:18:00,66,0,Medium Axe,Hand Tools,55,3.0,4,63.23,0,253,Credit Card,205,20,173.0,7,2020
2020-07-23 18:18:00,58,10,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Credit Card,205,32,421.0,7,2020
2020-07-23 16:57:00,21,9,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Mobile Payment,205,48,439.0,7,2020
2020-07-23 14:37:00,45,9,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Mobile Payment,205,32,421.0,7,2020
2020-07-23 10:38:00,52,10,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Mobile Payment,205,48,439.0,7,2020
2020-07-23 17:37:00,55,7,Large Axe,Outdoor Equipment,75,6.0,4,102.22,0,409,Credit Card,205,32,281.0,7,2020
2020-07-25 17:37:00,32,14,Large Axe,Outdoor Equipment,75,6.0,4,102.22,0,409,Credit Card,207,32,281.0,7,2020
2020-07-25 13:29:00,39,5,Battle Axe,Combat Tools,95,10.0,6,157.86,0,947,Credit Card,207,48,659.0,7,2020
2020-07-25 18:32:00,29,8,Battle Axe,Combat Tools,95,10.0,5,157.86,0,789,Cash,207,48,549.0,7,2020
2020-07-25 09:42:00,56,12,Large Axe,Outdoor Equipment,75,6.0,5,102.22,0,511,Cash,207,32,351.0,7,2020
2020-07-25 15:43:00,39,11,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Credit Card,207,48,439.0,7,2020
2020-07-25 09:59:00,46,0,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Cash,207,48,439.0,7,2020
2020-07-25 09:48:00,99,12,Medium Axe,Hand Tools,55,3.0,7,63.23,0,443,Credit Card,207,20,303.0,7,2020
2020-07-25 16:34:00,53,9,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Credit Card,207,32,421.0,7,2020
2020-07-25 18:29:00,63,0,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Cash,207,32,421.0,7,2020
2020-07-25 13:26:00,22,8,Battle Axe,Combat Tools,95,10.0,6,157.86,0,947,Credit Card,207,48,659.0,7,2020
2020-07-25 11:19:00,55,1,Battle Axe,Combat Tools,95,10.0,5,157.86,0,789,Credit Card,207,48,549.0,7,2020
2020-07-27 16:36:00,92,9,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Credit Card,209,32,421.0,7,2020
2020-07-27 10:55:00,73,14,Large Axe,Outdoor Equipment,75,6.0,4,102.22,0,409,Mobile Payment,209,32,281.0,7,2020
2020-07-27 12:12:00,34,9,Small Axe,Hand Tools,35,1.5,6,39.39,0,236,Mobile Payment,209,12,164.0,7,2020
2020-07-27 16:44:00,98,6,Battle Axe,Combat Tools,95,10.0,6,157.86,0,947,Credit Card,209,48,659.0,7,2020
2020-07-27 12:09:00,27,0,Medium Axe,Hand Tools,55,3.0,6,66.02,0,396,Credit Card,209,20,276.0,7,2020
2020-07-27 12:16:00,63,14,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Mobile Payment,209,32,421.0,7,2020
2020-07-27 15:14:00,72,13,Battle Axe,Combat Tools,95,10.0,5,157.86,0,789,Mobile Payment,209,48,549.0,7,2020
2020-07-27 15:00:00,59,13,Medium Axe,Hand Tools,55,3.0,5,66.02,0,330,Mobile Payment,209,20,230.0,7,2020
2020-07-27 11:41:00,72,13,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Credit Card,209,48,439.0,7,2020
2020-07-27 18:34:00,35,0,Small Axe,Hand Tools,35,1.5,5,39.39,0,197,Credit Card,209,12,137.0,7,2020
2020-07-27 11:27:00,25,2,Small Axe,Hand Tools,35,1.5,6,39.39,0,236,Credit Card,209,12,164.0,7,2020
2020-07-27 12:43:00,52,2,Small Axe,Hand Tools,35,1.5,4,39.39,0,158,Credit Card,209,12,110.0,7,2020
2020-07-30 18:13:00,71,7,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Mobile Payment,212,32,421.0,7,2020
2020-07-30 11:54:00,84,13,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Mobile Payment,212,32,421.0,7,2020
2020-07-30 16:27:00,37,13,Large Axe,Outdoor Equipment,75,6.0,5,102.22,0,511,Credit Card,212,32,351.0,7,2020
2020-07-30 17:29:00,24,4,Small Axe,Hand Tools,35,1.5,5,39.39,0,197,Credit Card,212,12,137.0,7,2020
2020-07-30 12:42:00,46,11,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Cash,212,32,421.0,7,2020
2020-07-30 17:41:00,59,7,Battle Axe,Combat Tools,95,10.0,5,157.86,0,789,Credit Card,212,48,549.0,7,2020
2020-07-30 10:33:00,76,10,Large Axe,Outdoor Equipment,75,6.0,5,102.22,0,511,Mobile Payment,212,32,351.0,7,2020
2020-07-30 13:11:00,32,2,Medium Axe,Hand Tools,55,3.0,5,66.02,0,330,Mobile Payment,212,20,230.0,7,2020
2020-08-01 16:14:00,31,6,Battle Axe,Combat Tools,95,10.0,6,157.86,0,947,Cash,214,48,659.0,8,2020
2020-08-01 16:45:00,32,2,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Cash,214,48,439.0,8,2020
2020-08-01 16:33:00,38,11,Battle Axe,Combat Tools,95,10.0,6,157.86,0,947,Mobile Payment,214,48,659.0,8,2020
2020-08-01 12:22:00,28,5,Large Axe,Outdoor Equipment,75,6.0,4,102.22,0,409,Cash,214,32,281.0,8,2020
2020-08-01 13:40:00,36,4,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Mobile Payment,214,32,421.0,8,2020
2020-08-01 14:03:00,96,14,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Credit Card,214,32,421.0,8,2020
2020-08-01 14:58:00,55,2,Medium Axe,Hand Tools,55,3.0,6,66.02,0,396,Cash,214,20,276.0,8,2020
2020-08-01 14:08:00,43,2,Small Axe,Hand Tools,35,1.5,5,39.39,0,197,Credit Card,214,12,137.0,8,2020
2020-08-01 11:27:00,43,1,Large Axe,Outdoor Equipment,75,6.0,4,102.22,0,409,Mobile Payment,214,32,281.0,8,2020
2020-08-01 17:19:00,43,4,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Credit Card,214,48,439.0,8,2020
2020-08-01 16:42:00,54,8,Large Axe,Outdoor Equipment,75,6.0,5,102.22,0,511,Credit Card,214,32,351.0,8,2020
2020-08-03 17:14:00,77,8,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Mobile Payment,216,48,439.0,8,2020
2020-08-03 14:54:00,95,6,Medium Axe,Hand Tools,55,3.0,6,66.02,0,396,Cash,216,20,276.0,8,2020
2020-08-03 12:50:00,32,0,Battle Axe,Combat Tools,95,10.0,6,157.86,0,947,Cash,216,48,659.0,8,2020
2020-08-03 15:54:00,61,9,Battle Axe,Combat Tools,95,10.0,5,157.86,0,789,Mobile Payment,216,48,549.0,8,2020
2020-08-03 09:01:00,64,9,Medium Axe,Hand Tools,55,3.0,6,66.02,0,396,Mobile Payment,216,20,276.0,8,2020
2020-08-03 12:30:00,64,7,Battle Axe,Combat Tools,95,10.0,6,157.86,0,947,Credit Card,216,48,659.0,8,2020
2020-08-03 18:17:00,31,11,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Cash,216,48,439.0,8,2020
2020-08-03 13:47:00,66,0,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Credit Card,216,32,421.0,8,2020
2020-08-03 18:44:00,29,9,Small Axe,Hand Tools,35,1.5,4,39.39,0,158,Credit Card,216,12,110.0,8,2020
2020-08-05 15:16:00,60,3,Battle Axe,Combat Tools,95,10.0,5,157.86,0,789,Credit Card,218,48,549.0,8,2020
2020-08-05 15:18:00,33,3,Small Axe,Hand Tools,35,1.5,6,39.39,0,236,Mobile Payment,218,12,164.0,8,2020
2020-08-05 11:51:00,64,13,Battle Axe,Combat Tools,95,10.0,6,157.86,0,947,Mobile Payment,218,48,659.0,8,2020
2020-08-05 09:44:00,54,8,Small Axe,Hand Tools,35,1.5,6,39.39,0,236,Credit Card,218,12,164.0,8,2020
2020-08-05 18:41:00,26,4,Medium Axe,Hand Tools,55,3.0,6,66.02,0,396,Credit Card,218,20,276.0,8,2020
2020-08-05 12:32:00,39,12,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Credit Card,218,32,421.0,8,2020
2020-08-05 10:21:00,25,10,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Cash,218,48,439.0,8,2020
2020-08-05 15:29:00,79,0,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Cash,218,48,439.0,8,2020
2020-08-05 10:01:00,74,8,Battle Axe,Combat Tools,95,10.0,5,157.86,0,789,Credit Card,218,48,549.0,8,2020
2020-08-05 13:12:00,45,2,Medium Axe,Hand Tools,55,3.0,4,66.02,0,264,Cash,218,20,184.0,8,2020
2020-08-08 11:16:00,50,8,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Cash,221,32,421.0,8,2020
2020-08-08 12:42:00,78,13,Medium Axe,Hand Tools,55,3.0,5,66.02,0,330,Mobile Payment,221,20,230.0,8,2020
2020-08-08 14:43:00,78,1,Small Axe,Hand Tools,35,1.5,6,39.39,0,236,Credit Card,221,12,164.0,8,2020
2020-08-08 11:08:00,63,9,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Credit Card,221,48,439.0,8,2020
2020-08-08 12:42:00,37,3,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Cash,221,48,439.0,8,2020
2020-08-08 17:43:00,22,6,Battle Axe,Combat Tools,95,10.0,6,157.86,0,947,Cash,221,48,659.0,8,2020
2020-08-08 17:12:00,66,9,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Mobile Payment,221,48,439.0,8,2020
2020-08-08 14:02:00,68,8,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Cash,221,48,439.0,8,2020
2020-08-08 13:55:00,42,6,Medium Axe,Hand Tools,55,3.0,5,66.02,0,330,Mobile Payment,221,20,230.0,8,2020
2020-08-08 18:53:00,58,3,Large Axe,Outdoor Equipment,75,6.0,5,102.22,0,511,Mobile Payment,221,32,351.0,8,2020
2020-08-09 13:24:00,58,0,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Cash,222,48,439.0,8,2020
2020-08-09 17:25:00,44,1,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Mobile Payment,222,32,421.0,8,2020
2020-08-09 15:11:00,89,1,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Credit Card,222,32,421.0,8,2020
2020-08-09 13:47:00,57,4,Small Axe,Hand Tools,35,1.5,6,39.39,0,236,Credit Card,222,12,164.0,8,2020
2020-08-09 11:19:00,93,13,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Mobile Payment,222,48,439.0,8,2020
2020-08-09 09:14:00,76,11,Medium Axe,Hand Tools,55,3.0,4,66.02,0,264,Cash,222,20,184.0,8,2020
2020-08-09 10:52:00,64,14,Medium Axe,Hand Tools,55,3.0,5,66.02,0,330,Cash,222,20,230.0,8,2020
2020-08-09 18:12:00,96,4,Small Axe,Hand Tools,35,1.5,7,39.39,0,276,Cash,222,12,192.0,8,2020
2020-08-09 15:40:00,98,10,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Mobile Payment,222,48,439.0,8,2020
2020-08-11 14:27:00,50,6,Large Axe,Outdoor Equipment,75,6.0,4,102.22,0,409,Mobile Payment,224,32,281.0,8,2020
2020-08-11 15:34:00,89,5,Large Axe,Outdoor Equipment,75,6.0,4,102.22,0,409,Cash,224,32,281.0,8,2020
2020-08-11 11:13:00,68,6,Small Axe,Hand Tools,35,1.5,7,39.39,0,276,Cash,224,12,192.0,8,2020
2020-08-11 12:02:00,77,13,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Credit Card,224,48,439.0,8,2020
2020-08-11 13:56:00,26,10,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Mobile Payment,224,32,421.0,8,2020
2020-08-11 16:06:00,76,14,Medium Axe,Hand Tools,55,3.0,6,66.02,0,396,Cash,224,20,276.0,8,2020
2020-08-11 10:10:00,69,14,Medium Axe,Hand Tools,55,3.0,6,66.02,0,396,Cash,224,20,276.0,8,2020
2020-08-11 13:29:00,64,9,Small Axe,Hand Tools,35,1.5,5,39.39,0,197,Cash,224,12,137.0,8,2020
2020-08-12 14:53:00,30,0,Small Axe,Hand Tools,35,1.5,7,39.39,0,276,Cash,225,12,192.0,8,2020
2020-08-12 13:11:00,86,9,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Mobile Payment,225,32,421.0,8,2020
2020-08-12 18:11:00,29,3,Small Axe,Hand Tools,35,1.5,7,39.39,0,276,Credit Card,225,12,192.0,8,2020
2020-08-12 17:48:00,78,0,Large Axe,Outdoor Equipment,75,6.0,4,102.22,0,409,Cash,225,32,281.0,8,2020
2020-08-12 09:29:00,45,6,Medium Axe,Hand Tools,55,3.0,6,66.02,0,396,Mobile Payment,225,20,276.0,8,2020
2020-08-12 09:52:00,43,7,Battle Axe,Combat Tools,95,10.0,5,157.86,0,789,Mobile Payment,225,48,549.0,8,2020
2020-08-12 15:24:00,64,6,Battle Axe,Combat Tools,95,10.0,5,157.86,0,789,Mobile Payment,225,48,549.0,8,2020
2020-08-12 10:49:00,23,9,Small Axe,Hand Tools,35,1.5,5,39.39,0,197,Cash,225,12,137.0,8,2020
2020-08-12 12:15:00,78,14,Small Axe,Hand Tools,35,1.5,5,39.39,0,197,Mobile Payment,225,12,137.0,8,2020
2020-08-12 12:23:00,20,13,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Cash,225,48,439.0,8,2020
2020-08-12 12:17:00,30,12,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Credit Card,225,32,421.0,8,2020
2020-08-15 14:34:00,43,8,Large Axe,Outdoor Equipment,75,6.0,4,102.22,0,409,Mobile Payment,228,32,281.0,8,2020
2020-08-15 11:13:00,37,7,Battle Axe,Combat Tools,95,10.0,5,157.86,0,789,Mobile Payment,228,48,549.0,8,2020
2020-08-15 17:44:00,87,13,Medium Axe,Hand Tools,55,3.0,6,66.02,0,396,Mobile Payment,228,20,276.0,8,2020
2020-08-15 09:19:00,40,6,Large Axe,Outdoor Equipment,75,6.0,4,102.22,0,409,Cash,228,32,281.0,8,2020
2020-08-15 09:45:00,82,3,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Credit Card,228,48,439.0,8,2020
2020-08-15 09:56:00,98,10,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Cash,228,48,439.0,8,2020
2020-08-15 09:44:00,23,10,Medium Axe,Hand Tools,55,3.0,6,66.02,0,396,Credit Card,228,20,276.0,8,2020
2020-08-15 18:36:00,97,1,Small Axe,Hand Tools,35,1.5,4,39.39,0,158,Credit Card,228,12,110.0,8,2020
2020-08-15 18:08:00,91,6,Large Axe,Outdoor Equipment,75,6.0,4,102.22,0,409,Credit Card,228,32,281.0,8,2020
2020-08-15 14:37:00,78,6,Battle Axe,Combat Tools,95,10.0,5,157.86,0,789,Cash,228,48,549.0,8,2020
2020-08-18 15:31:00,26,8,Small Axe,Hand Tools,35,1.5,7,39.39,0,276,Cash,231,12,192.0,8,2020
2020-08-18 13:53:00,48,5,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Mobile Payment,231,32,421.0,8,2020
2020-08-18 09:27:00,88,9,Battle Axe,Combat Tools,95,10.0,6,157.86,0,947,Credit Card,231,48,659.0,8,2020
2020-08-18 17:39:00,61,1,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Credit Card,231,32,421.0,8,2020
2020-08-18 10:23:00,25,6,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Credit Card,231,32,421.0,8,2020
2020-08-18 12:54:00,79,3,Large Axe,Outdoor Equipment,75,6.0,5,102.22,0,511,Mobile Payment,231,32,351.0,8,2020
2020-08-18 13:21:00,68,12,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Credit Card,231,48,439.0,8,2020
2020-08-18 13:55:00,55,5,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Credit Card,231,32,421.0,8,2020
2020-08-18 15:25:00,57,11,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Mobile Payment,231,32,421.0,8,2020
2020-08-18 15:28:00,99,0,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Mobile Payment,231,32,421.0,8,2020
2020-08-18 15:40:00,42,6,Battle Axe,Combat Tools,95,10.0,5,157.86,0,789,Credit Card,231,48,549.0,8,2020
2020-08-20 17:29:00,75,5,Large Axe,Outdoor Equipment,75,6.0,4,102.22,0,409,Cash,233,32,281.0,8,2020
2020-08-20 09:47:00,47,7,Medium Axe,Hand Tools,55,3.0,4,66.02,0,264,Cash,233,20,184.0,8,2020
2020-08-20 14:41:00,86,8,Medium Axe,Hand Tools,55,3.0,4,66.02,0,264,Mobile Payment,233,20,184.0,8,2020
2020-08-20 12:54:00,89,11,Small Axe,Hand Tools,35,1.5,7,39.39,0,276,Credit Card,233,12,192.0,8,2020
2020-08-20 15:53:00,28,14,Medium Axe,Hand Tools,55,3.0,6,66.02,0,396,Credit Card,233,20,276.0,8,2020
2020-08-20 17:34:00,53,11,Battle Axe,Combat Tools,95,10.0,6,157.86,0,947,Mobile Payment,233,48,659.0,8,2020
2020-08-20 12:05:00,58,14,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Mobile Payment,233,32,421.0,8,2020
2020-08-20 15:05:00,74,7,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Mobile Payment,233,48,439.0,8,2020
2020-08-20 14:33:00,66,11,Battle Axe,Combat Tools,95,10.0,5,157.86,0,789,Cash,233,48,549.0,8,2020
2020-08-22 12:47:00,45,10,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Mobile Payment,235,32,421.0,8,2020
2020-08-22 10:42:00,51,12,Small Axe,Hand Tools,35,1.5,5,39.39,0,197,Cash,235,12,137.0,8,2020
2020-08-22 12:41:00,82,0,Small Axe,Hand Tools,35,1.5,7,39.39,0,276,Credit Card,235,12,192.0,8,2020
2020-08-22 15:55:00,75,9,Small Axe,Hand Tools,35,1.5,4,39.39,0,158,Cash,235,12,110.0,8,2020
2020-08-22 10:16:00,32,5,Medium Axe,Hand Tools,55,3.0,6,66.02,0,396,Mobile Payment,235,20,276.0,8,2020
2020-08-22 15:37:00,38,14,Battle Axe,Combat Tools,95,10.0,6,157.86,0,947,Mobile Payment,235,48,659.0,8,2020
2020-08-22 16:18:00,44,4,Medium Axe,Hand Tools,55,3.0,6,66.02,0,396,Mobile Payment,235,20,276.0,8,2020
2020-08-22 18:52:00,48,14,Small Axe,Hand Tools,35,1.5,6,39.39,0,236,Mobile Payment,235,12,164.0,8,2020
2020-08-22 09:09:00,35,2,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Mobile Payment,235,32,421.0,8,2020
2020-08-22 10:41:00,65,0,Medium Axe,Hand Tools,55,3.0,6,66.02,0,396,Credit Card,235,20,276.0,8,2020
2020-08-25 10:00:00,84,1,Medium Axe,Hand Tools,55,3.0,5,66.02,0,330,Mobile Payment,238,20,230.0,8,2020
2020-08-25 13:33:00,84,12,Battle Axe,Combat Tools,95,10.0,6,157.86,0,947,Mobile Payment,238,48,659.0,8,2020
2020-08-25 18:53:00,97,2,Battle Axe,Combat Tools,95,10.0,5,157.86,0,789,Credit Card,238,48,549.0,8,2020
2020-08-25 17:44:00,32,5,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Mobile Payment,238,32,421.0,8,2020
2020-08-25 14:33:00,36,0,Small Axe,Hand Tools,35,1.5,5,39.39,0,197,Cash,238,12,137.0,8,2020
2020-08-25 16:54:00,40,12,Large Axe,Outdoor Equipment,75,6.0,5,102.22,0,511,Cash,238,32,351.0,8,2020
2020-08-25 16:15:00,64,10,Small Axe,Hand Tools,35,1.5,6,39.39,0,236,Cash,238,12,164.0,8,2020
2020-08-25 18:52:00,30,1,Medium Axe,Hand Tools,55,3.0,5,66.02,0,330,Cash,238,20,230.0,8,2020
2020-08-25 17:49:00,89,13,Large Axe,Outdoor Equipment,75,6.0,4,102.22,0,409,Credit Card,238,32,281.0,8,2020
2020-08-27 13:46:00,46,14,Battle Axe,Combat Tools,95,10.0,5,157.86,0,789,Cash,240,48,549.0,8,2020
2020-08-27 17:33:00,69,6,Large Axe,Outdoor Equipment,75,6.0,5,102.22,0,511,Credit Card,240,32,351.0,8,2020
2020-08-27 13:12:00,89,8,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Mobile Payment,240,32,421.0,8,2020
2020-08-27 11:32:00,42,11,Small Axe,Hand Tools,35,1.5,5,39.39,0,197,Cash,240,12,137.0,8,2020
2020-08-27 11:58:00,57,3,Medium Axe,Hand Tools,55,3.0,6,66.02,0,396,Credit Card,240,20,276.0,8,2020
2020-08-27 11:46:00,98,9,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Credit Card,240,32,421.0,8,2020
2020-08-27 16:46:00,39,2,Medium Axe,Hand Tools,55,3.0,4,66.02,0,264,Cash,240,20,184.0,8,2020
2020-08-27 15:55:00,20,9,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Credit Card,240,48,439.0,8,2020
2020-08-30 16:09:00,66,11,Small Axe,Hand Tools,35,1.5,4,39.39,0,158,Credit Card,243,12,110.0,8,2020
2020-08-30 12:01:00,21,11,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Mobile Payment,243,48,439.0,8,2020
2020-08-30 13:26:00,100,0,Battle Axe,Combat Tools,95,10.0,6,157.86,0,947,Credit Card,243,48,659.0,8,2020
2020-08-30 11:59:00,71,5,Medium Axe,Hand Tools,55,3.0,4,66.02,0,264,Cash,243,20,184.0,8,2020
2020-08-30 13:20:00,76,6,Medium Axe,Hand Tools,55,3.0,6,66.02,0,396,Mobile Payment,243,20,276.0,8,2020
2020-08-30 11:13:00,27,14,Medium Axe,Hand Tools,55,3.0,5,66.02,0,330,Credit Card,243,20,230.0,8,2020
2020-08-30 10:34:00,51,5,Medium Axe,Hand Tools,55,3.0,6,66.02,0,396,Credit Card,243,20,276.0,8,2020
2020-08-30 17:03:00,23,3,Battle Axe,Combat Tools,95,10.0,6,157.86,0,947,Credit Card,243,48,659.0,8,2020
2020-08-30 13:39:00,21,8,Small Axe,Hand Tools,35,1.5,5,39.39,0,197,Cash,243,12,137.0,8,2020
2020-08-30 17:11:00,55,3,Large Axe,Outdoor Equipment,75,6.0,5,102.22,0,511,Cash,243,32,351.0,8,2020
2020-08-30 09:42:00,25,13,Medium Axe,Hand Tools,55,3.0,4,66.02,0,264,Credit Card,243,20,184.0,8,2020
2020-08-30 14:01:00,87,1,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Cash,243,48,439.0,8,2020
2020-08-31 11:07:00,77,12,Medium Axe,Hand Tools,55,3.0,5,66.02,0,330,Credit Card,244,20,230.0,8,2020
2020-08-31 09:09:00,54,1,Medium Axe,Hand Tools,55,3.0,5,66.02,0,330,Cash,244,20,230.0,8,2020
2020-08-31 18:16:00,88,6,Battle Axe,Combat Tools,95,10.0,6,157.86,0,947,Credit Card,244,48,659.0,8,2020
2020-08-31 12:58:00,91,11,Battle Axe,Combat Tools,95,10.0,6,157.86,0,947,Cash,244,48,659.0,8,2020
2020-08-31 11:09:00,51,0,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Cash,244,48,439.0,8,2020
2020-08-31 13:59:00,68,4,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Credit Card,244,48,439.0,8,2020
2020-08-31 12:56:00,28,5,Large Axe,Outdoor Equipment,75,6.0,4,102.22,0,409,Credit Card,244,32,281.0,8,2020
2020-08-31 13:25:00,65,13,Large Axe,Outdoor Equipment,75,6.0,5,102.22,0,511,Credit Card,244,32,351.0,8,2020
2020-08-31 16:18:00,92,8,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Credit Card,244,48,439.0,8,2020
2020-08-31 17:52:00,83,5,Battle Axe,Combat Tools,95,10.0,6,157.86,0,947,Credit Card,244,48,659.0,8,2020
2020-08-31 14:59:00,91,3,Small Axe,Hand Tools,35,1.5,7,39.39,0,276,Mobile Payment,244,12,192.0,8,2020
2020-08-31 11:23:00,57,0,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Mobile Payment,244,48,439.0,8,2020
2020-09-03 09:24:00,52,11,Battle Axe,Combat Tools,95,10.0,6,157.86,0,947,Credit Card,247,48,659.0,9,2020
2020-09-03 14:42:00,30,5,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Mobile Payment,247,32,421.0,9,2020
2020-09-03 16:03:00,42,0,Medium Axe,Hand Tools,55,3.0,5,66.02,0,330,Mobile Payment,247,20,230.0,9,2020
2020-09-03 15:43:00,45,2,Battle Axe,Combat Tools,95,10.0,5,157.86,0,789,Credit Card,247,48,549.0,9,2020
2020-09-03 18:38:00,61,6,Large Axe,Outdoor Equipment,75,6.0,5,102.22,0,511,Cash,247,32,351.0,9,2020
2020-09-03 14:40:00,40,7,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Mobile Payment,247,48,439.0,9,2020
2020-09-03 15:00:00,34,5,Medium Axe,Hand Tools,55,3.0,5,66.02,0,330,Mobile Payment,247,20,230.0,9,2020
2020-09-03 11:31:00,43,8,Medium Axe,Hand Tools,55,3.0,6,66.02,0,396,Cash,247,20,276.0,9,2020
2020-09-03 15:54:00,21,2,Small Axe,Hand Tools,35,1.5,5,39.39,0,197,Cash,247,12,137.0,9,2020
2020-09-03 17:44:00,51,10,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Mobile Payment,247,48,439.0,9,2020
2020-09-05 18:26:00,44,12,Small Axe,Hand Tools,35,1.5,4,39.39,0,158,Credit Card,249,12,110.0,9,2020
2020-09-05 18:27:00,77,6,Medium Axe,Hand Tools,55,3.0,6,66.02,0,396,Cash,249,20,276.0,9,2020
2020-09-05 15:11:00,74,14,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Cash,249,32,421.0,9,2020
2020-09-05 14:45:00,44,13,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Cash,249,48,439.0,9,2020
2020-09-05 16:28:00,97,13,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Cash,249,48,439.0,9,2020
2020-09-05 13:29:00,52,6,Battle Axe,Combat Tools,95,10.0,4,157.86,0,631,Credit Card,249,48,439.0,9,2020
2020-09-05 10:34:00,61,7,Battle Axe,Combat Tools,95,10.0,5,157.86,0,789,Mobile Payment,249,48,549.0,9,2020
2020-09-05 12:37:00,34,0,Large Axe,Outdoor Equipment,75,6.0,5,102.22,0,511,Credit Card,249,32,351.0,9,2020
2020-09-05 14:12:00,42,10,Large Axe,Outdoor Equipment,75,6.0,6,102.22,0,613,Mobile Payment,249,32,421.0,9,2020
2020-09-05 16:43:00,46,10,Battle Axe,Combat Tools,95,10.0,5,157.86,0,789,Mobile Payment,249,48,549.0,9,2020
