transaction_datetime,customer_id,location,product_name,category,size_cm,weight_kg,quantity,unit_price,discount,total_amount,payment_method,day_of_year,cost_price,profit,transaction_month,transaction_year
2021-06-22 18:28:00,71,8,Large Axe,Outdoor Equipment,75,6.0,4,120.5,18,395,Credit Card,173,48,203,6,2021
2021-06-22 18:17:00,47,13,Medium Axe,Hand Tools,55,3.0,1,75.53,18,62,Cash,173,30,32,6,2021
2021-06-22 10:11:00,63,12,Large Axe,Outdoor Equipment,75,6.0,1,120.5,18,99,Mobile Payment,173,48,51,6,2021
2021-06-24 09:42:00,81,2,Large Axe,Outdoor Equipment,75,6.0,1,120.5,18,99,Mobile Payment,175,48,51,6,2021
2021-06-24 12:35:00,41,2,Small Axe,Hand Tools,35,1.5,1,43.18,18,35,Mobile Payment,175,17,18,6,2021
2021-06-24 14:37:00,49,2,Medium Axe,Hand Tools,55,3.0,4,75.53,18,248,Credit Card,175,30,128,6,2021
2021-06-24 09:17:00,83,8,Small Axe,Hand Tools,35,1.5,5,43.18,18,177,Mobile Payment,175,17,92,6,2021
2021-06-24 12:50:00,84,9,Battle Axe,Combat Tools,95,10.0,3,171.33,18,421,Credit Card,175,69,214,6,2021
2021-06-24 16:14:00,98,8,Battle Axe,Combat Tools,95,10.0,3,171.33,18,421,Credit Card,175,69,214,6,2021
2021-06-24 12:57:00,61,12,Battle Axe,Combat Tools,95,10.0,2,171.33,18,281,Credit Card,175,69,143,6,2021
2021-06-24 13:31:00,47,2,Large Axe,Outdoor Equipment,75,6.0,4,120.5,18,395,Credit Card,175,48,203,6,2021
2021-06-24 15:42:00,82,10,Large Axe,Outdoor Equipment,75,6.0,4,120.5,18,395,Mobile Payment,175,48,203,6,2021
2021-06-24 15:58:00,29,1,Battle Axe,Combat Tools,95,10.0,3,171.33,18,421,Cash,175,69,214,6,2021
2021-06-24 10:57:00,71,1,Battle Axe,Combat Tools,95,10.0,1,171.33,18,140,Mobile Payment,175,69,71,6,2021
2021-06-27 15:34:00,27,14,Battle Axe,Combat Tools,95,10.0,2,171.33,18,281,Mobile Payment,178,69,143,6,2021
2021-06-27 12:17:00,33,4,Large Axe,Outdoor Equipment,75,6.0,2,120.5,18,198,Mobile Payment,178,48,102,6,2021
2021-06-27 13:34:00,29,5,Large Axe,Outdoor Equipment,75,6.0,3,120.5,18,296,Mobile Payment,178,48,152,6,2021
2021-06-27 09:44:00,86,11,Battle Axe,Combat Tools,95,10.0,3,171.33,18,421,Mobile Payment,178,69,214,6,2021
2021-06-27 11:48:00,36,13,Battle Axe,Combat Tools,95,10.0,1,171.33,18,140,Mobile Payment,178,69,71,6,2021
2021-06-27 16:39:00,89,10,Battle Axe,Combat Tools,95,10.0,3,171.33,18,421,Cash,178,69,214,6,2021
2021-06-27 18:25:00,77,12,Large Axe,Outdoor Equipment,75,6.0,1,120.5,18,99,Cash,178,48,51,6,2021
2021-06-27 12:22:00,63,11,Battle Axe,Combat Tools,95,10.0,4,171.33,18,562,Cash,178,69,286,6,2021
2021-06-27 16:47:00,46,7,Small Axe,Hand Tools,35,1.5,2,43.18,18,71,Mobile Payment,178,17,37,6,2021
2021-06-27 13:35:00,73,10,Battle Axe,Combat Tools,95,10.0,2,171.33,18,281,Credit Card,178,69,143,6,2021
2021-06-27 14:24:00,36,7,Medium Axe,Hand Tools,55,3.0,3,75.53,18,186,Mobile Payment,178,30,96,6,2021
2021-06-27 17:36:00,28,4,Battle Axe,Combat Tools,95,10.0,4,171.33,18,562,Credit Card,178,69,286,6,2021
2021-06-28 09:40:00,39,11,Large Axe,Outdoor Equipment,75,6.0,4,120.5,18,395,Mobile Payment,179,48,203,6,2021
2021-06-28 09:20:00,91,6,Medium Axe,Hand Tools,55,3.0,5,75.53,18,310,Mobile Payment,179,30,160,6,2021
2021-06-28 13:44:00,76,5,Battle Axe,Combat Tools,95,10.0,5,171.33,18,702,Mobile Payment,179,69,357,6,2021
2021-06-28 17:15:00,100,6,Battle Axe,Combat Tools,95,10.0,2,171.33,18,281,Mobile Payment,179,69,143,6,2021
2021-06-28 17:26:00,44,2,Battle Axe,Combat Tools,95,10.0,2,171.33,18,281,Credit Card,179,69,143,6,2021
2021-06-28 15:18:00,84,7,Large Axe,Outdoor Equipment,75,6.0,1,120.5,18,99,Cash,179,48,51,6,2021
2021-06-28 16:14:00,36,10,Battle Axe,Combat Tools,95,10.0,5,171.33,18,702,Mobile Payment,179,69,357,6,2021
2021-06-28 18:06:00,93,1,Large Axe,Outdoor Equipment,75,6.0,5,120.5,18,494,Credit Card,179,48,254,6,2021
2021-06-28 16:07:00,84,1,Battle Axe,Combat Tools,95,10.0,3,171.33,18,421,Credit Card,179,69,214,6,2021
2021-06-29 17:03:00,50,4,Large Axe,Outdoor Equipment,75,6.0,3,120.5,18,296,Mobile Payment,180,48,152,6,2021
2021-06-29 11:47:00,53,4,Battle Axe,Combat Tools,95,10.0,3,171.33,18,421,Credit Card,180,69,214,6,2021
2021-06-29 17:02:00,67,11,Small Axe,Hand Tools,35,1.5,4,43.18,18,142,Mobile Payment,180,17,74,6,2021
2021-06-29 12:04:00,31,1,Battle Axe,Combat Tools,95,10.0,1,171.33,18,140,Mobile Payment,180,69,71,6,2021
2021-06-29 16:23:00,94,10,Medium Axe,Hand Tools,55,3.0,2,75.53,18,124,Cash,180,30,64,6,2021
2021-06-29 15:24:00,56,11,Large Axe,Outdoor Equipment,75,6.0,5,120.5,18,494,Cash,180,48,254,6,2021
2021-06-29 12:01:00,32,3,Battle Axe,Combat Tools,95,10.0,3,171.33,18,421,Cash,180,69,214,6,2021
2021-06-29 18:17:00,55,8,Medium Axe,Hand Tools,55,3.0,1,75.53,18,62,Mobile Payment,180,30,32,6,2021
2021-06-29 16:53:00,50,14,Medium Axe,Hand Tools,55,3.0,4,75.53,18,248,Mobile Payment,180,30,128,6,2021
2021-06-29 14:49:00,70,13,Battle Axe,Combat Tools,95,10.0,4,171.33,18,562,Mobile Payment,180,69,286,6,2021
2021-07-02 10:39:00,73,6,Large Axe,Outdoor Equipment,75,6.0,2,120.5,18,198,Mobile Payment,183,48,102,7,2021
2021-07-02 11:51:00,78,1,Medium Axe,Hand Tools,55,3.0,3,75.53,18,186,Mobile Payment,183,30,96,7,2021
2021-07-02 18:48:00,28,2,Large Axe,Outdoor Equipment,75,6.0,4,120.5,18,395,Mobile Payment,183,48,203,7,2021
2021-07-02 10:03:00,65,11,Large Axe,Outdoor Equipment,75,6.0,5,120.5,18,494,Credit Card,183,48,254,7,2021
2021-07-02 12:34:00,46,13,Medium Axe,Hand Tools,55,3.0,4,75.53,18,248,Cash,183,30,128,7,2021
2021-07-02 13:18:00,72,8,Small Axe,Hand Tools,35,1.5,1,43.18,18,35,Credit Card,183,17,18,7,2021
2021-07-02 17:22:00,23,5,Small Axe,Hand Tools,35,1.5,4,43.18,18,142,Cash,183,17,74,7,2021
2021-07-02 10:18:00,26,2,Battle Axe,Combat Tools,95,10.0,1,171.33,18,140,Credit Card,183,69,71,7,2021
2021-07-02 14:25:00,78,6,Battle Axe,Combat Tools,95,10.0,5,171.33,18,702,Mobile Payment,183,69,357,7,2021
2021-07-02 18:59:00,79,2,Large Axe,Outdoor Equipment,75,6.0,5,120.5,18,494,Cash,183,48,254,7,2021
2021-07-02 17:03:00,92,13,Battle Axe,Combat Tools,95,10.0,3,171.33,18,421,Credit Card,183,69,214,7,2021
2021-07-04 11:28:00,65,0,Medium Axe,Hand Tools,55,3.0,1,75.53,18,62,Credit Card,185,30,32,7,2021
2021-07-04 16:57:00,56,2,Medium Axe,Hand Tools,55,3.0,4,75.53,18,248,Credit Card,185,30,128,7,2021
2021-07-04 17:28:00,85,11,Large Axe,Outdoor Equipment,75,6.0,2,120.5,18,198,Credit Card,185,48,102,7,2021
2021-07-04 14:10:00,45,7,Battle Axe,Combat Tools,95,10.0,4,171.33,18,562,Mobile Payment,185,69,286,7,2021
2021-07-04 16:31:00,86,0,Battle Axe,Combat Tools,95,10.0,4,171.33,18,562,Credit Card,185,69,286,7,2021
2021-07-04 13:58:00,99,2,Battle Axe,Combat Tools,95,10.0,4,171.33,18,562,Credit Card,185,69,286,7,2021
2021-07-04 14:12:00,64,14,Battle Axe,Combat Tools,95,10.0,3,171.33,18,421,Cash,185,69,214,7,2021
2021-07-04 14:38:00,81,0,Large Axe,Outdoor Equipment,75,6.0,4,120.5,18,395,Mobile Payment,185,48,203,7,2021
2021-07-07 11:15:00,80,12,Large Axe,Outdoor Equipment,75,6.0,2,120.5,18,198,Mobile Payment,188,48,102,7,2021
2021-07-07 18:55:00,96,3,Large Axe,Outdoor Equipment,75,6.0,1,120.5,18,99,Cash,188,48,51,7,2021
2021-07-07 17:33:00,22,5,Large Axe,Outdoor Equipment,75,6.0,4,120.5,18,395,Cash,188,48,203,7,2021
2021-07-07 13:08:00,84,14,Battle Axe,Combat Tools,95,10.0,3,171.33,18,421,Mobile Payment,188,69,214,7,2021
2021-07-07 16:44:00,40,1,Battle Axe,Combat Tools,95,10.0,5,171.33,18,702,Cash,188,69,357,7,2021
2021-07-07 18:20:00,63,9,Medium Axe,Hand Tools,55,3.0,4,75.53,18,248,Cash,188,30,128,7,2021
2021-07-07 16:16:00,63,3,Large Axe,Outdoor Equipment,75,6.0,5,120.5,18,494,Cash,188,48,254,7,2021
2021-07-07 16:35:00,98,3,Battle Axe,Combat Tools,95,10.0,2,171.33,18,281,Mobile Payment,188,69,143,7,2021
2021-07-07 14:40:00,100,0,Medium Axe,Hand Tools,55,3.0,4,75.53,18,248,Cash,188,30,128,7,2021
2021-07-08 11:48:00,34,12,Medium Axe,Hand Tools,55,3.0,2,75.53,18,124,Cash,189,30,64,7,2021
2021-07-08 12:50:00,22,1,Large Axe,Outdoor Equipment,75,6.0,4,120.5,18,395,Credit Card,189,48,203,7,2021
2021-07-08 10:56:00,91,6,Large Axe,Outdoor Equipment,75,6.0,2,120.5,18,198,Cash,189,48,102,7,2021
2021-07-08 16:03:00,22,3,Large Axe,Outdoor Equipment,75,6.0,4,120.5,18,395,Mobile Payment,189,48,203,7,2021
2021-07-08 15:29:00,85,12,Battle Axe,Combat Tools,95,10.0,4,171.33,18,562,Mobile Payment,189,69,286,7,2021
2021-07-08 17:50:00,20,8,Large Axe,Outdoor Equipment,75,6.0,4,120.5,18,395,Mobile Payment,189,48,203,7,2021
2021-07-08 10:19:00,88,10,Battle Axe,Combat Tools,95,10.0,2,171.33,18,281,Mobile Payment,189,69,143,7,2021
2021-07-08 16:56:00,63,0,Battle Axe,Combat Tools,95,10.0,5,171.33,18,702,Credit Card,189,69,357,7,2021
2021-07-10 13:34:00,32,4,Large Axe,Outdoor Equipment,75,6.0,3,120.5,18,296,Cash,191,48,152,7,2021
2021-07-10 10:38:00,60,7,Large Axe,Outdoor Equipment,75,6.0,3,120.5,18,296,Mobile Payment,191,48,152,7,2021
2021-07-10 16:16:00,91,8,Battle Axe,Combat Tools,95,10.0,5,171.33,18,702,Cash,191,69,357,7,2021
2021-07-10 11:18:00,89,1,Battle Axe,Combat Tools,95,10.0,4,171.33,18,562,Credit Card,191,69,286,7,2021
2021-07-10 14:31:00,72,11,Large Axe,Outdoor Equipment,75,6.0,5,120.5,18,494,Credit Card,191,48,254,7,2021
2021-07-10 09:34:00,85,5,Medium Axe,Hand Tools,55,3.0,4,75.53,18,248,Mobile Payment,191,30,128,7,2021
2021-07-10 16:03:00,50,10,Large Axe,Outdoor Equipment,75,6.0,5,120.5,18,494,Mobile Payment,191,48,254,7,2021
2021-07-10 17:31:00,28,11,Battle Axe,Combat Tools,95,10.0,4,171.33,18,562,Credit Card,191,69,286,7,2021
2021-07-10 14:58:00,74,14,Battle Axe,Combat Tools,95,10.0,1,171.33,18,140,Cash,191,69,71,7,2021
2021-07-10 10:41:00,24,7,Small Axe,Hand Tools,35,1.5,4,43.18,18,142,Mobile Payment,191,17,74,7,2021
2021-07-10 16:08:00,82,11,Large Axe,Outdoor Equipment,75,6.0,4,120.5,18,395,Mobile Payment,191,48,203,7,2021
2021-07-10 18:40:00,69,14,Small Axe,Hand Tools,35,1.5,1,43.18,18,35,Credit Card,191,17,18,7,2021
2021-07-12 11:41:00,88,0,Battle Axe,Combat Tools,95,10.0,4,171.33,0,685,Mobile Payment,193,69,409,7,2021
2021-07-12 12:04:00,44,7,Small Axe,Hand Tools,35,1.5,3,43.18,0,130,Mobile Payment,193,17,79,7,2021
2021-07-12 14:54:00,77,12,Battle Axe,Combat Tools,95,10.0,1,171.33,0,171,Credit Card,193,69,102,7,2021
2021-07-12 18:59:00,76,4,Small Axe,Hand Tools,35,1.5,3,43.18,0,130,Cash,193,17,79,7,2021
2021-07-12 16:08:00,88,7,Battle Axe,Combat Tools,95,10.0,4,171.33,0,685,Cash,193,69,409,7,2021
2021-07-12 16:29:00,30,9,Battle Axe,Combat Tools,95,10.0,5,171.33,0,857,Mobile Payment,193,69,512,7,2021
2021-07-12 13:03:00,29,12,Battle Axe,Combat Tools,95,10.0,3,171.33,0,514,Credit Card,193,69,307,7,2021
2021-07-12 12:50:00,52,1,Large Axe,Outdoor Equipment,75,6.0,1,120.5,0,120,Credit Card,193,48,72,7,2021
2021-07-12 10:08:00,92,1,Large Axe,Outdoor Equipment,75,6.0,4,120.5,0,482,Cash,193,48,290,7,2021
2021-07-12 17:19:00,72,0,Large Axe,Outdoor Equipment,75,6.0,5,120.5,0,602,Mobile Payment,193,48,362,7,2021
2021-07-13 17:31:00,63,0,Medium Axe,Hand Tools,55,3.0,5,80.48,0,402,Credit Card,194,32,242,7,2021
2021-07-13 12:00:00,61,7,Medium Axe,Hand Tools,55,3.0,5,80.48,0,402,Credit Card,194,32,242,7,2021
2021-07-13 15:55:00,65,11,Battle Axe,Combat Tools,95,10.0,4,171.33,0,685,Credit Card,194,69,409,7,2021
2021-07-13 17:35:00,68,0,Large Axe,Outdoor Equipment,75,6.0,5,120.5,0,602,Mobile Payment,194,48,362,7,2021
2021-07-13 17:04:00,25,2,Medium Axe,Hand Tools,55,3.0,2,80.48,0,161,Mobile Payment,194,32,97,7,2021
2021-07-13 12:36:00,41,7,Large Axe,Outdoor Equipment,75,6.0,1,120.5,0,120,Cash,194,48,72,7,2021
2021-07-13 17:57:00,51,12,Small Axe,Hand Tools,35,1.5,1,43.18,0,43,Mobile Payment,194,17,26,7,2021
2021-07-13 10:12:00,54,3,Battle Axe,Combat Tools,95,10.0,5,171.33,0,857,Credit Card,194,69,512,7,2021
2021-07-16 10:49:00,60,12,Large Axe,Outdoor Equipment,75,6.0,1,120.5,0,120,Credit Card,197,48,72,7,2021
2021-07-16 14:42:00,91,9,Small Axe,Hand Tools,35,1.5,5,43.18,0,216,Mobile Payment,197,17,131,7,2021
2021-07-16 12:29:00,22,0,Large Axe,Outdoor Equipment,75,6.0,2,120.5,0,241,Credit Card,197,48,145,7,2021
2021-07-16 13:55:00,100,8,Battle Axe,Combat Tools,95,10.0,3,171.33,0,514,Cash,197,69,307,7,2021
2021-07-16 13:02:00,56,0,Large Axe,Outdoor Equipment,75,6.0,4,120.5,0,482,Credit Card,197,48,290,7,2021
2021-07-16 13:10:00,29,0,Battle Axe,Combat Tools,95,10.0,1,171.33,0,171,Credit Card,197,69,102,7,2021
2021-07-16 11:35:00,84,6,Battle Axe,Combat Tools,95,10.0,5,171.33,0,857,Mobile Payment,197,69,512,7,2021
2021-07-16 17:23:00,45,12,Battle Axe,Combat Tools,95,10.0,3,171.33,0,514,Cash,197,69,307,7,2021
2021-07-16 09:55:00,40,12,Medium Axe,Hand Tools,55,3.0,4,80.48,0,322,Credit Card,197,32,194,7,2021
2021-07-16 11:50:00,28,13,Medium Axe,Hand Tools,55,3.0,5,80.48,0,402,Credit Card,197,32,242,7,2021
2021-07-17 13:00:00,77,8,Large Axe,Outdoor Equipment,75,6.0,3,120.5,0,362,Cash,198,48,218,7,2021
2021-07-17 17:18:00,27,10,Battle Axe,Combat Tools,95,10.0,3,171.33,0,514,Mobile Payment,198,69,307,7,2021
2021-07-17 10:18:00,75,3,Large Axe,Outdoor Equipment,75,6.0,3,120.5,0,362,Cash,198,48,218,7,2021
2021-07-17 14:56:00,79,8,Battle Axe,Combat Tools,95,10.0,3,171.33,0,514,Credit Card,198,69,307,7,2021
2021-07-17 17:12:00,57,13,Small Axe,Hand Tools,35,1.5,5,43.18,0,216,Mobile Payment,198,17,131,7,2021
2021-07-17 18:59:00,78,6,Small Axe,Hand Tools,35,1.5,2,43.18,0,86,Cash,198,17,52,7,2021
2021-07-17 09:49:00,38,8,Medium Axe,Hand Tools,55,3.0,4,80.48,0,322,Credit Card,198,32,194,7,2021
2021-07-17 12:21:00,48,13,Small Axe,Hand Tools,35,1.5,3,43.18,0,130,Credit Card,198,17,79,7,2021
2021-07-17 10:20:00,22,13,Small Axe,Hand Tools,35,1.5,1,43.18,0,43,Cash,198,17,26,7,2021
2021-07-17 13:21:00,50,12,Large Axe,Outdoor Equipment,75,6.0,1,120.5,0,120,Credit Card,198,48,72,7,2021
2021-07-17 11:08:00,76,0,Large Axe,Outdoor Equipment,75,6.0,2,120.5,0,241,Credit Card,198,48,145,7,2021
2021-07-20 12:17:00,60,8,Battle Axe,Combat Tools,95,10.0,2,171.33,0,343,Credit Card,201,69,205,7,2021
2021-07-20 14:05:00,35,5,Small Axe,Hand Tools,35,1.5,3,43.18,0,130,Credit Card,201,17,79,7,2021
2021-07-20 11:37:00,58,6,Large Axe,Outdoor Equipment,75,6.0,3,120.5,0,362,Mobile Payment,201,48,218,7,2021
2021-07-20 11:37:00,22,3,Battle Axe,Combat Tools,95,10.0,2,171.33,0,343,Cash,201,69,205,7,2021
2021-07-20 10:38:00,20,4,Large Axe,Outdoor Equipment,75,6.0,5,120.5,0,602,Cash,201,48,362,7,2021
2021-07-20 12:17:00,53,6,Battle Axe,Combat Tools,95,10.0,2,171.33,0,343,Credit Card,201,69,205,7,2021
2021-07-20 14:55:00,24,9,Large Axe,Outdoor Equipment,75,6.0,4,120.5,0,482,Credit Card,201,48,290,7,2021
2021-07-20 10:30:00,75,5,Small Axe,Hand Tools,35,1.5,2,43.18,0,86,Credit Card,201,17,52,7,2021
2021-07-20 11:57:00,24,7,Battle Axe,Combat Tools,95,10.0,1,171.33,0,171,Cash,201,69,102,7,2021
2021-07-20 13:26:00,39,12,Medium Axe,Hand Tools,55,3.0,5,80.48,0,402,Credit Card,201,32,242,7,2021
2021-07-20 15:53:00,56,2,Large Axe,Outdoor Equipment,75,6.0,3,120.5,0,362,Cash,201,48,218,7,2021
2021-07-23 18:38:00,76,3,Large Axe,Outdoor Equipment,75,6.0,4,120.5,0,482,Mobile Payment,204,48,290,7,2021
2021-07-23 18:34:00,42,9,Medium Axe,Hand Tools,55,3.0,2,80.48,0,161,Mobile Payment,204,32,97,7,2021
2021-07-23 11:14:00,44,2,Medium Axe,Hand Tools,55,3.0,4,80.48,0,322,Mobile Payment,204,32,194,7,2021
2021-07-23 18:35:00,72,8,Medium Axe,Hand Tools,55,3.0,3,80.48,0,241,Cash,204,32,145,7,2021
2021-07-23 18:40:00,78,0,Battle Axe,Combat Tools,95,10.0,2,171.33,0,343,Credit Card,204,69,205,7,2021
2021-07-23 09:37:00,34,0,Medium Axe,Hand Tools,55,3.0,5,80.48,0,402,Cash,204,32,242,7,2021
2021-07-23 15:05:00,75,8,Battle Axe,Combat Tools,95,10.0,5,171.33,0,857,Credit Card,204,69,512,7,2021
2021-07-23 16:23:00,92,2,Large Axe,Outdoor Equipment,75,6.0,2,120.5,0,241,Cash,204,48,145,7,2021
2021-07-23 17:12:00,98,0,Battle Axe,Combat Tools,95,10.0,1,171.33,0,171,Mobile Payment,204,69,102,7,2021
2021-07-23 13:01:00,52,14,Battle Axe,Combat Tools,95,10.0,2,171.33,0,343,Mobile Payment,204,69,205,7,2021
2021-07-25 15:16:00,37,9,Small Axe,Hand Tools,35,1.5,4,43.18,0,173,Cash,206,17,105,7,2021
2021-07-25 15:28:00,32,12,Battle Axe,Combat Tools,95,10.0,1,171.33,0,171,Cash,206,69,102,7,2021
2021-07-25 10:02:00,34,9,Large Axe,Outdoor Equipment,75,6.0,2,120.5,0,241,Credit Card,206,48,145,7,2021
2021-07-25 17:04:00,70,0,Large Axe,Outdoor Equipment,75,6.0,5,120.5,0,602,Mobile Payment,206,48,362,7,2021
2021-07-25 16:30:00,32,2,Battle Axe,Combat Tools,95,10.0,5,171.33,0,857,Mobile Payment,206,69,512,7,2021
2021-07-25 10:29:00,30,4,Large Axe,Outdoor Equipment,75,6.0,2,120.5,0,241,Cash,206,48,145,7,2021
2021-07-25 12:25:00,58,3,Large Axe,Outdoor Equipment,75,6.0,1,120.5,0,120,Credit Card,206,48,72,7,2021
2021-07-25 09:46:00,88,9,Medium Axe,Hand Tools,55,3.0,5,80.48,0,402,Mobile Payment,206,32,242,7,2021
2021-07-25 09:28:00,67,0,Small Axe,Hand Tools,35,1.5,4,43.18,0,173,Cash,206,17,105,7,2021
2021-07-25 14:25:00,34,7,Battle Axe,Combat Tools,95,10.0,5,171.33,0,857,Mobile Payment,206,69,512,7,2021
2021-07-25 13:18:00,59,0,Large Axe,Outdoor Equipment,75,6.0,3,120.5,0,362,Credit Card,206,48,218,7,2021
2021-07-27 14:34:00,89,13,Small Axe,Hand Tools,35,1.5,5,43.18,0,216,Cash,208,17,131,7,2021
2021-07-27 09:27:00,85,5,Small Axe,Hand Tools,35,1.5,2,43.18,0,86,Credit Card,208,17,52,7,2021
2021-07-27 14:27:00,67,11,Medium Axe,Hand Tools,55,3.0,4,80.48,0,322,Mobile Payment,208,32,194,7,2021
2021-07-27 14:37:00,75,8,Large Axe,Outdoor Equipment,75,6.0,4,120.5,0,482,Mobile Payment,208,48,290,7,2021
2021-07-27 09:32:00,89,4,Medium Axe,Hand Tools,55,3.0,2,80.48,0,161,Cash,208,32,97,7,2021
2021-07-27 11:02:00,98,0,Small Axe,Hand Tools,35,1.5,2,43.18,0,86,Mobile Payment,208,17,52,7,2021
2021-07-27 13:52:00,97,8,Medium Axe,Hand Tools,55,3.0,1,80.48,0,80,Credit Card,208,32,48,7,2021
2021-07-27 17:41:00,80,1,Medium Axe,Hand Tools,55,3.0,2,80.48,0,161,Cash,208,32,97,7,2021
2021-07-27 10:25:00,54,0,Large Axe,Outdoor Equipment,75,6.0,4,120.5,0,482,Credit Card,208,48,290,7,2021
2021-07-27 15:16:00,37,1,Large Axe,Outdoor Equipment,75,6.0,5,120.5,0,602,Credit Card,208,48,362,7,2021
2021-07-29 16:20:00,96,11,Battle Axe,Combat Tools,95,10.0,3,171.33,0,514,Cash,210,69,307,7,2021
2021-07-29 10:21:00,21,12,Medium Axe,Hand Tools,55,3.0,4,80.48,0,322,Cash,210,32,194,7,2021
2021-07-29 12:24:00,80,13,Battle Axe,Combat Tools,95,10.0,5,171.33,0,857,Credit Card,210,69,512,7,2021
2021-07-29 13:07:00,61,12,Large Axe,Outdoor Equipment,75,6.0,4,120.5,0,482,Credit Card,210,48,290,7,2021
2021-07-29 18:12:00,95,12,Large Axe,Outdoor Equipment,75,6.0,2,120.5,0,241,Mobile Payment,210,48,145,7,2021
2021-07-29 14:08:00,21,12,Battle Axe,Combat Tools,95,10.0,2,171.33,0,343,Credit Card,210,69,205,7,2021
2021-07-29 17:51:00,54,5,Small Axe,Hand Tools,35,1.5,1,43.18,0,43,Mobile Payment,210,17,26,7,2021
2021-07-29 18:41:00,32,7,Medium Axe,Hand Tools,55,3.0,2,80.48,0,161,Credit Card,210,32,97,7,2021
2021-07-29 09:26:00,93,8,Battle Axe,Combat Tools,95,10.0,2,171.33,0,343,Credit Card,210,69,205,7,2021
2021-07-29 13:22:00,28,2,Small Axe,Hand Tools,35,1.5,5,43.18,0,216,Credit Card,210,17,131,7,2021
2021-08-01 18:44:00,66,10,Battle Axe,Combat Tools,95,10.0,2,171.33,0,343,Credit Card,213,69,205,8,2021
2021-08-01 12:15:00,47,9,Large Axe,Outdoor Equipment,75,6.0,2,120.5,0,241,Mobile Payment,213,48,145,8,2021
2021-08-01 15:46:00,27,3,Battle Axe,Combat Tools,95,10.0,5,171.33,0,857,Credit Card,213,69,512,8,2021
2021-08-01 11:35:00,52,9,Small Axe,Hand Tools,35,1.5,1,43.18,0,43,Cash,213,17,26,8,2021
2021-08-01 14:59:00,100,3,Small Axe,Hand Tools,35,1.5,5,43.18,0,216,Cash,213,17,131,8,2021
2021-08-01 16:07:00,83,6,Small Axe,Hand Tools,35,1.5,4,43.18,0,173,Cash,213,17,105,8,2021
2021-08-01 15:22:00,24,2,Medium Axe,Hand Tools,55,3.0,3,80.48,0,241,Cash,213,32,145,8,2021
2021-08-01 12:05:00,92,1,Large Axe,Outdoor Equipment,75,6.0,1,120.5,0,120,Cash,213,48,72,8,2021
2021-08-03 16:29:00,63,11,Small Axe,Hand Tools,35,1.5,2,43.18,0,86,Cash,215,17,52,8,2021
2021-08-03 18:36:00,48,6,Large Axe,Outdoor Equipment,75,6.0,4,120.5,0,482,Mobile Payment,215,48,290,8,2021
2021-08-03 18:48:00,88,12,Small Axe,Hand Tools,35,1.5,1,43.18,0,43,Cash,215,17,26,8,2021
2021-08-03 13:47:00,92,13,Small Axe,Hand Tools,35,1.5,3,43.18,0,130,Mobile Payment,215,17,79,8,2021
2021-08-03 17:33:00,48,14,Small Axe,Hand Tools,35,1.5,5,43.18,0,216,Cash,215,17,131,8,2021
2021-08-03 09:01:00,70,10,Battle Axe,Combat Tools,95,10.0,2,171.33,0,343,Mobile Payment,215,69,205,8,2021
2021-08-03 15:58:00,58,1,Large Axe,Outdoor Equipment,75,6.0,4,120.5,0,482,Credit Card,215,48,290,8,2021
2021-08-03 09:19:00,87,3,Small Axe,Hand Tools,35,1.5,2,43.18,0,86,Mobile Payment,215,17,52,8,2021
2021-08-06 11:55:00,30,12,Battle Axe,Combat Tools,95,10.0,5,171.33,0,857,Credit Card,218,69,512,8,2021
2021-08-06 09:08:00,66,4,Large Axe,Outdoor Equipment,75,6.0,3,120.5,0,362,Credit Card,218,48,218,8,2021
2021-08-06 10:22:00,29,5,Medium Axe,Hand Tools,55,3.0,1,80.48,0,80,Cash,218,32,48,8,2021
2021-08-06 15:01:00,36,3,Large Axe,Outdoor Equipment,75,6.0,5,120.5,0,602,Cash,218,48,362,8,2021
2021-08-06 14:21:00,29,4,Small Axe,Hand Tools,35,1.5,1,43.18,0,43,Cash,218,17,26,8,2021
2021-08-06 13:58:00,98,8,Large Axe,Outdoor Equipment,75,6.0,2,120.5,0,241,Credit Card,218,48,145,8,2021
2021-08-06 11:08:00,80,2,Large Axe,Outdoor Equipment,75,6.0,4,120.5,0,482,Credit Card,218,48,290,8,2021
2021-08-06 14:43:00,32,14,Large Axe,Outdoor Equipment,75,6.0,1,120.5,0,120,Mobile Payment,218,48,72,8,2021
2021-08-06 10:24:00,36,12,Battle Axe,Combat Tools,95,10.0,2,171.33,0,343,Cash,218,69,205,8,2021
2021-08-06 16:57:00,96,7,Small Axe,Hand Tools,35,1.5,2,43.18,0,86,Mobile Payment,218,17,52,8,2021
2021-08-07 13:30:00,46,7,Battle Axe,Combat Tools,95,10.0,1,171.33,0,171,Credit Card,219,69,102,8,2021
2021-08-07 18:46:00,32,0,Large Axe,Outdoor Equipment,75,6.0,2,120.5,0,241,Mobile Payment,219,48,145,8,2021
2021-08-07 16:44:00,53,13,Medium Axe,Hand Tools,55,3.0,1,80.48,0,80,Credit Card,219,32,48,8,2021
2021-08-07 16:44:00,23,11,Battle Axe,Combat Tools,95,10.0,2,171.33,0,343,Cash,219,69,205,8,2021
2021-08-07 14:43:00,37,8,Battle Axe,Combat Tools,95,10.0,1,171.33,0,171,Credit Card,219,69,102,8,2021
